lane1 det1;lane1 det2;lane1 det3;lane1 det4;lane1 det5;lane1 det6;lane1 det7;lane1 det8;lane1 det9;lane1 det10;lane1 det11;lane1 det12;lane1 det13;lane1 det14;lane1 det15;lane1 det16;lane1 det17;lane1 det18;lane1 det19;lane1 det20;lane1 det21;lane1 det22;lane1 det23;lane1 det24;lane1 det25;lane1 det26;lane1 det27;lane1 det28;lane2 det1;lane2 det2;lane2 det3;lane2 det4;lane2 det5;lane2 det6;lane2 det7;lane2 det8;lane2 det9;lane2 det10;lane2 det11;lane2 det12;lane2 det13;lane2 det14;lane2 det15;lane2 det16;lane2 det17;lane2 det18;lane2 det19;lane2 det20;lane2 det21;lane2 det22;lane2 det23;lane2 det24;lane2 det25;lane2 det26;lane2 det27;lane2 det28;lane2 det29;lane2 det30;lane3 det1;lane3 det2;lane3 det3;lane3 det4;lane3 det5;lane3 det6;lane3 det7;lane3 det8;lane3 det9;lane3 det10;lane3 det11;lane3 det12;lane3 det13;lane3 det14;lane3 det15;lane3 det16;lane3 det17;lane3 det18;lane3 det19;lane3 det20;lane3 det21;lane3 det22;lane3 det23;lane3 det24;lane3 det25;lane3 det26;lane3 det27;lane3 det28;lane3 det29;lane3 det30;lane3 det31
89.419;112.74999999999999;104.75599999999999;173.86000000000004;195.368;146.14700000000002;106.77600000000001;91.06;87.311;85.85600000000001;111.642;106.915;100.575;97.99199999999999;83.35799999999999;92.32799999999999;81.895;69.056;87.94900000000001;94.77900000000001;90.97800000000001;94.56099999999998;92.71099999999998;95.441;93.01800000000001;87.11900000000001;88.03800000000001;93.63500000000002;113.57000000000002;113.817;116.431;107.39699999999999;64.661;43.99;48.395999999999994;44.245;99.918;55.06799999999999;111.168;110.354;110.706;110.488;112.402;113.34899999999999;88.807;60.82299999999999;65.146;94.411;107.46000000000002;106.777;107.04;107.12799999999999;106.16699999999999;104.74199999999999;103.488;98.531;69.37400000000001;70.26400000000001;109.48599999999999;105.82300000000001;104.08400000000002;106.352;93.37299999999999;75.00200000000001;84.139;93.93199999999999;100.75799999999998;110.61199999999997;104.18800000000002;118.189;120.382;120.58900000000001;121.90199999999997;113.96700000000001;111.80000000000001;102.76799999999999;88.26299999999998;76.961;94.499;84.314;104.73299999999999;109.31200000000001;108.38599999999998;106.72300000000001;105.733;103.29700000000001;96.87;88.858;92.26100000000001
89.419;112.744;113.21000000000002;132.781;211.958;159.545;112.35199999999999;90.78799999999997;87.421;85.85600000000001;111.642;106.98200000000001;100.696;98.32199999999999;83.59100000000001;92.27599999999998;81.958;68.983;88.051;94.77900000000001;90.97800000000001;94.56099999999998;92.71099999999998;95.441;93.01800000000001;87.11900000000001;87.96000000000002;90.11499999999998;113.646;113.85099999999998;116.51100000000001;112.44899999999998;70.92400000000002;52.532;48.842;44.444;79.42899999999999;55.06799999999999;111.168;110.46400000000001;110.76299999999999;110.53299999999999;112.59899999999999;118.946;105.46300000000001;60.96800000000001;53.637;85.634;107.50600000000003;106.78399999999999;107.04;107.12799999999999;106.142;104.76700000000001;103.50299999999999;100.98800000000001;77.20599999999999;61.47200000000001;109.48599999999999;105.82300000000001;103.99900000000001;107.016;97.102;77.202;80.332;96.33;94.719;110.61199999999997;104.18800000000002;118.22300000000001;120.8;120.30700000000003;122.249;114.333;112.084;102.36799999999998;88.67;77.35900000000001;94.54199999999999;84.431;104.77600000000002;109.31200000000001;108.58499999999998;106.72300000000001;105.818;103.388;96.896;88.749;92.26599999999999
89.419;112.771;113.34300000000002;107.62299999999999;214.676;183.442;112.305;89.98700000000001;87.491;85.85600000000001;111.642;107.021;100.75900000000001;98.392;83.79199999999999;92.28999999999996;82.225;69.12200000000001;88.00800000000001;94.75900000000001;90.97800000000001;94.56099999999998;92.71099999999998;95.441;93.03399999999999;87.11900000000001;87.96000000000002;92.13699999999999;113.646;113.85099999999998;116.427;112.259;86.41300000000001;58.054;49.318000000000005;45.129000000000005;58.013999999999996;55.06799999999999;111.21;110.55199999999999;110.84499999999998;110.53299999999999;113.15099999999998;118.64399999999999;122.90900000000002;63.986999999999995;50.523999999999994;76.59599999999999;107.542;106.78399999999999;107.073;107.04500000000002;106.142;104.76700000000001;103.47200000000001;101.60799999999999;89.757;58.105999999999995;109.54299999999999;105.851;103.99900000000001;106.87400000000001;101.161;79.79;77.581;96.95;93.795;107.102;104.18800000000002;118.22300000000001;121.52699999999999;119.68900000000002;122.485;114.37900000000002;112.161;103.758;88.625;77.387;94.836;84.711;105.536;109.31200000000001;108.58499999999998;106.72300000000001;105.82099999999998;103.52;97.265;89.055;92.624
89.419;112.779;113.33000000000001;93.78299999999999;197.216;199.703;125.12200000000001;90.37899999999999;87.83200000000001;85.85600000000001;111.642;107.07500000000002;100.76200000000003;98.639;83.98899999999999;92.36799999999998;82.09100000000001;69.07900000000001;88.006;94.86200000000001;91.02500000000002;94.56099999999998;92.71099999999998;95.441;93.03399999999999;87.11900000000001;88.043;92.77600000000001;113.64500000000002;113.961;116.43500000000002;114.001;99.51800000000001;62.869000000000014;48.538999999999994;49.387;52.150999999999996;55.06799999999999;111.21;110.55199999999999;110.84499999999998;110.75900000000001;113.28399999999999;118.596;127.605;82.85700000000001;50.56000000000001;71.392;95.397;106.80700000000003;107.073;107.04500000000002;106.142;104.76700000000001;103.743;101.73800000000003;98.79199999999999;61.74099999999999;109.54599999999999;105.851;104.156;106.91300000000001;105.02100000000002;83.34200000000001;76.858;92.93699999999998;97.263;101.79499999999999;104.18800000000002;118.22300000000001;121.618;119.556;122.85300000000001;114.51400000000001;112.161;103.16400000000002;88.86499999999998;77.834;95.444;83.32699999999998;105.655;109.33099999999999;108.58499999999998;106.72300000000001;105.86199999999997;103.52;97.17399999999999;88.99199999999999;92.67299999999999
89.419;112.779;113.33000000000001;99.73599999999999;156.969;211.02700000000004;139.44799999999998;92.385;87.95900000000002;86.08;111.759;107.07500000000002;100.78399999999999;98.77100000000002;83.98;92.41099999999999;82.10699999999999;69.243;88.03;95.09100000000001;91.01;94.56099999999998;92.71099999999998;95.441;93.03399999999999;87.11900000000001;88.237;92.78699999999999;113.64500000000002;113.977;116.447;114.12800000000001;109.918;67.26299999999999;54.623000000000005;50.28499999999999;53.02400000000001;55.193999999999996;111.25200000000001;110.62;110.84499999999998;110.84800000000001;113.375;118.359;127.65899999999999;106.954;55.70500000000001;71.714;64.961;106.80700000000003;107.073;107.04500000000002;106.14299999999999;104.804;103.775;101.73800000000003;101.139;70.564;109.55199999999999;105.851;104.164;106.92300000000002;109.809;87.007;78.789;89.75699999999999;96.28200000000001;97.488;103.766;118.22300000000001;121.56299999999999;118.74700000000003;123.194;114.91400000000002;112.3;103.35499999999998;88.95100000000001;78.657;95.81300000000002;83.82700000000001;105.72400000000002;109.33099999999999;108.646;106.72300000000001;105.765;103.52;97.17399999999999;89.08099999999999;92.637
89.421;112.704;113.459;107.264;116.02800000000003;223.199;165.417;89.698;87.90800000000002;86.09399999999998;111.79700000000001;107.07500000000002;100.78399999999999;98.77100000000002;84.024;92.42899999999997;82.23299999999999;69.262;88.403;95.11500000000002;91.044;94.56099999999998;92.71099999999998;95.441;93.03399999999999;87.11900000000001;88.406;93.04099999999998;113.64500000000002;113.977;116.471;114.177;112.777;77.987;61.92799999999999;54.83;52.996;55.193999999999996;111.336;110.633;110.84499999999998;110.84800000000001;113.441;118.22600000000003;127.66000000000003;114.39;71.211;71.126;45.88199999999999;96.69200000000001;107.073;107.04500000000002;106.14299999999999;104.82500000000002;103.92099999999999;101.82800000000002;101.581;84.494;109.309;105.851;104.12700000000001;106.92300000000002;110.63199999999999;94.23299999999999;80.932;86.728;97.448;97.72399999999999;101.264;118.22300000000001;121.61200000000001;119.917;123.13500000000002;112.545;112.389;103.525;89.138;79.361;96.521;83.829;105.95;109.51199999999999;108.646;106.72300000000001;105.725;103.661;97.32799999999999;89.273;93.067
89.43699999999998;112.805;113.459;107.163;98.059;221.914;186.54999999999995;92.30300000000001;88.41;86.09399999999998;111.79700000000001;107.07500000000002;100.92399999999999;98.99300000000001;84.037;92.44599999999998;82.214;69.535;88.39099999999999;94.85399999999998;91.0;94.56099999999998;92.71099999999998;95.44800000000004;93.12700000000001;87.132;88.406;93.15599999999999;113.64500000000002;114.03;116.47399999999999;114.344;114.39300000000001;94.01099999999998;62.17700000000001;56.533999999999985;57.018;54.983000000000004;111.35000000000002;110.633;111.07400000000001;111.008;113.48200000000001;118.81300000000002;127.71300000000001;115.248;100.00299999999999;71.554;41.728;66.946;107.073;107.04500000000002;106.14299999999999;104.844;103.978;101.846;101.694;95.83099999999999;109.084;105.851;104.22200000000001;106.93800000000002;111.193;101.43800000000002;84.975;85.16099999999999;97.37499999999999;98.479;92.212;118.29900000000002;121.58500000000002;119.95900000000002;123.99799999999999;112.251;112.745;103.60900000000001;89.03800000000001;79.568;96.522;84.984;106.05;109.51199999999999;108.646;106.72300000000001;105.72599999999998;103.68700000000001;97.32799999999999;89.361;92.925
89.43699999999998;112.805;113.465;107.163;89.09199999999998;194.9;204.44600000000003;104.517;88.955;86.035;111.891;107.07500000000002;100.92399999999999;99.06400000000002;84.40799999999999;92.42899999999997;82.33;69.651;88.538;94.64499999999998;91.0;94.56099999999998;92.71099999999998;95.488;93.16799999999999;87.132;88.406;93.15599999999999;113.64500000000002;114.03;116.47399999999999;114.344;114.137;106.181;64.16500000000002;63.11299999999999;59.46200000000001;55.385;91.80500000000002;110.71899999999998;111.07400000000001;111.008;113.616;119.04500000000002;127.66500000000002;115.281;109.234;80.25999999999999;40.690000000000005;43.53899999999999;101.34100000000001;107.04500000000002;106.14299999999999;104.86399999999999;103.988;101.87899999999999;101.772;101.15800000000002;108.87299999999999;105.851;104.233;107.39200000000001;111.91600000000003;107.90700000000001;88.72900000000001;87.315;94.40100000000001;98.977;89.17100000000002;114.145;121.58500000000002;119.984;124.16699999999997;112.67300000000002;112.959;103.319;89.31200000000001;79.376;96.59900000000002;85.499;106.206;109.51199999999999;108.646;106.72300000000001;105.699;103.62100000000001;97.449;89.475;93.064
89.43699999999998;112.805;113.465;107.18399999999998;98.86800000000001;142.256;222.42500000000004;119.74599999999998;86.066;89.88799999999999;112.045;107.07500000000002;100.92399999999999;99.06400000000002;84.40799999999999;92.457;82.495;69.743;88.584;94.374;91.208;94.58499999999998;92.71099999999998;95.488;93.227;87.132;88.406;93.15599999999999;113.64500000000002;114.053;116.69500000000002;114.44000000000001;114.137;116.55899999999998;67.149;63.943999999999996;64.42200000000001;55.327000000000005;69.70100000000001;110.69599999999998;111.07400000000001;111.008;113.59;119.51399999999998;128.744;115.38600000000001;109.00900000000001;88.60699999999999;41.213;40.878;72.71;107.04500000000002;106.16699999999999;104.903;104.102;101.876;101.772;101.785;108.79899999999999;105.851;104.233;107.39200000000001;111.91900000000001;110.819;94.42399999999999;89.561;91.09299999999999;101.555;89.947;105.804;121.584;121.39399999999999;124.262;112.87499999999999;113.135;103.431;88.984;78.96699999999998;96.23900000000002;85.287;106.18500000000002;109.51299999999999;108.646;106.785;105.73499999999999;103.65;97.449;89.62700000000001;93.395
89.43699999999998;112.805;113.46800000000002;107.2;102.524;109.89499999999998;217.39499999999995;140.912;90.43800000000002;88.447;113.171;107.04100000000003;100.92399999999999;99.05900000000001;84.40799999999999;92.54899999999999;82.495;69.815;88.69500000000002;94.56100000000002;91.288;94.58499999999998;92.71099999999998;95.488;93.227;87.132;88.406;93.15599999999999;113.64500000000002;114.085;116.69500000000002;114.54800000000002;114.291;116.147;79.454;61.471;71.43;55.326000000000015;51.21;107.57799999999999;111.07400000000001;111.16599999999998;113.65400000000001;119.76899999999999;128.739;115.417;109.585;98.42;55.369;38.948;45.63;105.535;106.19699999999997;104.903;104.14;101.915;101.689;102.02600000000002;109.00299999999999;105.851;104.233;107.961;112.434;111.699;100.93199999999999;92.73200000000001;91.24699999999999;100.373;89.92200000000001;95.566;120.59800000000001;122.63799999999999;124.64;112.72400000000002;113.189;103.258;89.32499999999999;79.499;96.538;84.60700000000001;106.339;109.53599999999999;108.66;106.973;105.73499999999999;103.65;97.44400000000002;89.635;94.05
89.625;112.805;113.46400000000001;107.28199999999997;102.64;94.63;197.57800000000003;162.99300000000002;100.18400000000001;86.09800000000001;124.027;107.04100000000003;100.92399999999999;99.05900000000001;84.40799999999999;92.62399999999998;82.485;69.764;88.81200000000001;94.708;91.331;94.58499999999998;92.71099999999998;95.488;93.227;87.132;88.406;93.15599999999999;113.65100000000001;114.05;116.69500000000002;114.56000000000002;114.28999999999998;119.322;95.928;59.95799999999999;72.263;55.128000000000014;49.273;85.30599999999998;111.08100000000002;111.18599999999998;113.79299999999999;119.95300000000003;128.82399999999998;116.359;109.38599999999998;97.88600000000001;86.92900000000002;39.964;40.086999999999996;80.97099999999999;106.19699999999997;104.97399999999999;104.225;101.933;101.723;101.87900000000002;109.00200000000001;105.851;104.57;107.971;112.43799999999999;112.209;106.377;94.758;92.318;95.94499999999998;92.14300000000001;94.462;110.59700000000002;122.536;124.581;112.131;113.55799999999999;102.198;89.315;79.651;96.46799999999999;84.324;105.94000000000001;110.41499999999998;108.71999999999998;107.055;105.73499999999999;103.65;97.44400000000002;89.65400000000001;94.05
89.654;112.805;113.46400000000001;107.28899999999997;102.69300000000003;104.919;144.751;175.06199999999998;115.78400000000002;90.411;131.683;105.34800000000001;100.92399999999999;99.05900000000001;84.40799999999999;92.62399999999998;82.72200000000001;69.824;88.84700000000001;94.72900000000001;91.37799999999999;94.53;92.71099999999998;95.488;93.227;87.132;88.406;93.207;113.85;114.08200000000001;116.70300000000002;114.60199999999999;114.347;119.32;110.65899999999999;59.56500000000001;70.61;55.2;50.001000000000005;61.985;111.124;111.18599999999998;113.728;120.32100000000003;128.883;116.49599999999998;109.38599999999998;97.286;106.927;49.395999999999994;37.781000000000006;53.624;106.17499999999997;104.988;104.25;101.934;101.78499999999998;101.991;109.06299999999999;105.851;104.57;108.27;112.49399999999997;112.27999999999999;110.965;100.067;94.05099999999999;93.016;92.375;96.416;99.22800000000001;121.68000000000002;124.335;112.37800000000001;113.55799999999999;101.5;89.50299999999999;80.821;96.79799999999999;84.926;107.31199999999998;110.16099999999999;108.71999999999998;107.055;105.74199999999999;103.65;97.4;89.85600000000001;94.22100000000002
89.654;112.805;113.46400000000001;107.35600000000001;102.53600000000002;112.05000000000001;105.836;170.625;135.28400000000002;89.50299999999999;121.126;112.47000000000001;100.957;99.05900000000001;84.40799999999999;92.62399999999998;82.75;69.824;88.897;94.715;91.464;94.53;92.71099999999998;95.488;93.227;87.132;88.406;93.17699999999999;113.85;114.08200000000001;116.70400000000001;114.634;114.471;119.477;113.417;74.04899999999999;65.789;55.138000000000005;53.24;49.287000000000006;101.49700000000003;111.18599999999998;113.728;120.64600000000002;128.883;116.49599999999998;109.454;97.302;107.573;79.809;39.685;40.884;90.775;104.92500000000001;104.26299999999999;101.99399999999997;101.78399999999999;102.04299999999999;109.06299999999999;105.851;104.57;108.27;112.685;112.34299999999999;111.52900000000001;103.553;95.42300000000002;92.80599999999998;89.41300000000001;98.978;95.75399999999999;116.70200000000001;124.18700000000001;112.146;113.30699999999999;101.13600000000001;90.102;80.785;97.007;84.10700000000001;107.649;109.54799999999997;108.89399999999999;107.23099999999998;105.66599999999998;103.65;97.4;89.94300000000001;94.24100000000003
